epoch,client_id,scoreA_count,scoreA_precision,scoreA_recall,scoreA_false_clean,scoreA_missed_clean,true_clean_count,total_count
273,39,192,0.953125,0.762500,9,57,240,400
273,61,240,1.000000,1.000000,0,0,240,400
274,31,243,0.987654,1.000000,3,0,240,400
274,66,244,0.983607,1.000000,4,0,240,400
274,82,243,0.975309,0.987500,6,3,240,400
274,98,246,0.963415,0.987500,9,3,240,400
274,49,245,0.967347,0.987500,8,3,240,400
274,58,244,0.979508,0.995833,5,1,240,400
274,88,240,1.000000,1.000000,0,0,240,400
274,15,238,0.949580,0.941667,12,14,240,400
274,20,242,0.987603,0.995833,3,1,240,400
274,84,244,0.979508,0.995833,5,1,240,400
275,65,248,0.943548,0.975000,14,6,240,400
275,71,244,0.983607,1.000000,4,0,240,400
275,87,246,0.955285,0.979167,11,5,240,400
275,80,240,1.000000,1.000000,0,0,240,400
275,29,240,1.000000,1.000000,0,0,240,400
275,73,243,0.979424,0.991667,5,2,240,400
275,1,243,0.983539,0.995833,4,1,240,400
275,57,126,0.936508,0.491667,8,122,240,400
275,20,240,0.987500,0.987500,3,3,240,400
275,35,246,0.975610,1.000000,6,0,240,400
276,29,240,1.000000,1.000000,0,0,240,400
276,21,244,0.950820,0.966667,12,8,240,400
276,38,243,0.975309,0.987500,6,3,240,400
276,31,243,0.987654,1.000000,3,0,240,400
276,7,243,0.987654,1.000000,3,0,240,400
276,75,242,0.987603,0.995833,3,1,240,400
276,36,245,0.975510,0.995833,6,1,240,400
276,17,248,0.951613,0.983333,12,4,240,400
276,15,249,0.959839,0.995833,10,1,240,400
276,47,249,0.959839,0.995833,10,1,240,400
277,36,246,0.975610,1.000000,6,0,240,400
277,29,240,1.000000,1.000000,0,0,240,400
277,84,241,0.987552,0.991667,3,2,240,400
277,72,255,0.929412,0.987500,18,3,240,400
277,95,247,0.951417,0.979167,12,5,240,400
277,99,235,0.940426,0.920833,14,19,240,400
277,28,247,0.959514,0.987500,10,3,240,400
277,86,238,0.995798,0.987500,1,3,240,400
277,39,251,0.952191,0.995833,12,1,240,400
277,38,244,0.975410,0.991667,6,2,240,400
278,0,240,1.000000,1.000000,0,0,240,400
278,2,240,1.000000,1.000000,0,0,240,400
278,21,234,0.948718,0.925000,12,18,240,400
278,26,246,0.963415,0.987500,9,3,240,400
278,95,239,0.949791,0.945833,12,13,240,400
278,91,252,0.944444,0.991667,14,2,240,400
278,62,243,0.983539,0.995833,4,1,240,400
278,29,240,1.000000,1.000000,0,0,240,400
278,25,244,0.979508,0.995833,5,1,240,400
278,17,244,0.950820,0.966667,12,8,240,400
279,59,243,0.975309,0.987500,6,3,240,400
279,47,244,0.967213,0.983333,8,4,240,400
279,6,241,0.987552,0.991667,3,2,240,400
279,30,246,0.959350,0.983333,10,4,240,400
279,29,240,1.000000,1.000000,0,0,240,400
279,44,248,0.967742,1.000000,8,0,240,400
279,72,252,0.940476,0.987500,15,3,240,400
279,43,241,0.983402,0.987500,4,3,240,400
279,75,242,0.987603,0.995833,3,1,240,400
279,46,241,0.995851,1.000000,1,0,240,400
280,66,243,0.983539,0.995833,4,1,240,400
280,43,240,0.987500,0.987500,3,3,240,400
280,17,237,0.949367,0.937500,12,15,240,400
280,21,243,0.971193,0.983333,7,4,240,400
280,36,246,0.975610,1.000000,6,0,240,400
280,49,243,0.979424,0.991667,5,2,240,400
280,47,246,0.955285,0.979167,11,5,240,400
280,99,141,0.936170,0.550000,9,108,240,400
280,59,244,0.979508,0.995833,5,1,240,400
280,9,240,1.000000,1.000000,0,0,240,400
281,56,249,0.963855,1.000000,9,0,240,400
281,30,244,0.959016,0.975000,10,6,240,400
281,81,240,0.979167,0.979167,5,5,240,400
281,8,238,1.000000,0.991667,0,2,240,400
281,31,242,0.987603,0.995833,3,1,240,400
281,27,245,0.938776,0.958333,15,10,240,400
281,55,233,0.948498,0.920833,12,19,240,400
281,73,243,0.979424,0.991667,5,2,240,400
281,45,250,0.948000,0.987500,13,3,240,400
281,90,239,0.995816,0.991667,1,2,240,400
282,51,126,0.904762,0.475000,12,126,240,400
282,84,240,0.991667,0.991667,2,2,240,400
282,42,241,0.987552,0.991667,3,2,240,400
282,83,244,0.967213,0.983333,8,4,240,400
282,38,241,0.987552,0.991667,3,2,240,400
282,26,249,0.963855,1.000000,9,0,240,400
282,48,246,0.967480,0.991667,8,2,240,400
282,97,258,0.926357,0.995833,19,1,240,400
282,64,240,1.000000,1.000000,0,0,240,400
282,45,248,0.951613,0.983333,12,4,240,400
283,73,243,0.979424,0.991667,5,2,240,400
283,52,238,1.000000,0.991667,0,2,240,400
283,58,244,0.971311,0.987500,7,3,240,400
283,56,249,0.963855,1.000000,9,0,240,400
283,3,239,0.995816,0.991667,1,2,240,400
283,84,240,0.991667,0.991667,2,2,240,400
283,62,243,0.983539,0.995833,4,1,240,400
283,67,245,0.971429,0.991667,7,2,240,400
283,1,242,0.983471,0.991667,4,2,240,400
283,14,243,0.979424,0.991667,5,2,240,400
284,81,237,0.978903,0.966667,5,8,240,400
284,78,255,0.929412,0.987500,18,3,240,400
284,43,242,0.983471,0.991667,4,2,240,400
284,8,239,0.995816,0.991667,1,2,240,400
284,60,240,1.000000,1.000000,0,0,240,400
284,21,250,0.948000,0.987500,13,3,240,400
284,91,241,0.966805,0.970833,8,7,240,400
284,53,244,0.975410,0.991667,6,2,240,400
284,86,239,0.995816,0.991667,1,2,240,400
284,72,212,0.933962,0.825000,14,42,240,400
285,60,240,1.000000,1.000000,0,0,240,400
285,5,240,0.983333,0.983333,4,4,240,400
285,57,126,0.936508,0.491667,8,122,240,400
285,78,250,0.940000,0.979167,15,5,240,400
285,42,243,0.983539,0.995833,4,1,240,400
285,46,242,0.991736,1.000000,2,0,240,400
285,4,242,0.991736,1.000000,2,0,240,400
285,24,250,0.952000,0.991667,12,2,240,400
285,27,247,0.955466,0.983333,11,4,240,400
285,51,126,0.904762,0.475000,12,126,240,400
286,45,243,0.958848,0.970833,10,7,240,400
286,98,243,0.971193,0.983333,7,4,240,400
286,20,238,0.987395,0.979167,3,5,240,400
286,96,245,0.975510,0.995833,6,1,240,400
286,68,242,0.979339,0.987500,5,3,240,400
286,79,245,0.971429,0.991667,7,2,240,400
286,1,241,0.987552,0.991667,3,2,240,400
286,67,242,0.979339,0.987500,5,3,240,400
286,2,240,1.000000,1.000000,0,0,240,400
286,99,147,0.945578,0.579167,8,101,240,400
287,98,246,0.967480,0.991667,8,2,240,400
287,7,243,0.979424,0.991667,5,2,240,400
287,17,214,0.948598,0.845833,11,37,240,400
287,8,241,0.991701,0.995833,2,1,240,400
287,84,239,0.987448,0.983333,3,4,240,400
287,52,239,1.000000,0.995833,0,1,240,400
287,80,240,1.000000,1.000000,0,0,240,400
287,88,240,1.000000,1.000000,0,0,240,400
287,66,245,0.979592,1.000000,5,0,240,400
287,6,243,0.983539,0.995833,4,1,240,400
288,92,240,0.991667,0.991667,2,2,240,400
288,26,249,0.963855,1.000000,9,0,240,400
288,41,245,0.975510,0.995833,6,1,240,400
288,6,240,0.991667,0.991667,2,2,240,400
288,57,126,0.936508,0.491667,8,122,240,400
288,3,239,0.995816,0.991667,1,2,240,400
288,36,245,0.975510,0.995833,6,1,240,400
288,74,240,1.000000,1.000000,0,0,240,400
288,71,163,0.969325,0.658333,5,82,240,400
288,32,244,0.983607,1.000000,4,0,240,400
289,10,246,0.967480,0.991667,8,2,240,400
289,9,240,1.000000,1.000000,0,0,240,400
289,77,246,0.975610,1.000000,6,0,240,400
289,50,259,0.922780,0.995833,20,1,240,400
289,65,227,0.947137,0.895833,12,25,240,400
289,5,242,0.983471,0.991667,4,2,240,400
289,46,241,0.991701,0.995833,2,1,240,400
289,88,240,1.000000,1.000000,0,0,240,400
289,39,247,0.951417,0.979167,12,5,240,400
289,30,233,0.974249,0.945833,6,13,240,400
290,75,243,0.987654,1.000000,3,0,240,400
290,95,225,0.960000,0.900000,9,24,240,400
290,16,244,0.967213,0.983333,8,4,240,400
290,76,242,0.987603,0.995833,3,1,240,400
290,37,246,0.971545,0.995833,7,1,240,400
290,33,170,0.958824,0.679167,7,77,240,400
290,28,247,0.959514,0.987500,10,3,240,400
290,66,243,0.987654,1.000000,3,0,240,400
290,81,239,0.979079,0.975000,5,6,240,400
290,25,242,0.983471,0.991667,4,2,240,400
291,58,245,0.971429,0.991667,7,2,240,400
291,20,242,0.983471,0.991667,4,2,240,400
291,15,244,0.963115,0.979167,9,5,240,400
291,89,247,0.963563,0.991667,9,2,240,400
291,52,238,1.000000,0.991667,0,2,240,400
291,4,241,0.995851,1.000000,1,0,240,400
291,98,245,0.975510,0.995833,6,1,240,400
291,74,240,1.000000,1.000000,0,0,240,400
291,56,248,0.963710,0.995833,9,1,240,400
291,62,242,0.983471,0.991667,4,2,240,400
292,5,241,0.987552,0.991667,3,2,240,400
292,2,240,1.000000,1.000000,0,0,240,400
292,86,238,1.000000,0.991667,0,2,240,400
292,75,239,0.995816,0.991667,1,2,240,400
292,71,233,0.982833,0.954167,4,11,240,400
292,94,244,0.983607,1.000000,4,0,240,400
292,37,243,0.975309,0.987500,6,3,240,400
292,56,248,0.963710,0.995833,9,1,240,400
292,82,244,0.971311,0.987500,7,3,240,400
292,50,255,0.921569,0.979167,20,5,240,400
293,87,256,0.929688,0.991667,18,2,240,400
293,14,244,0.979508,0.995833,5,1,240,400
293,47,251,0.952191,0.995833,12,1,240,400
293,52,239,1.000000,0.995833,0,1,240,400
293,85,246,0.975610,1.000000,6,0,240,400
293,92,243,0.983539,0.995833,4,1,240,400
293,18,245,0.971429,0.991667,7,2,240,400
293,88,240,1.000000,1.000000,0,0,240,400
293,32,243,0.983539,0.995833,4,1,240,400
293,65,251,0.948207,0.991667,13,2,240,400
294,46,240,0.995833,0.995833,1,1,240,400
294,20,243,0.983539,0.995833,4,1,240,400
294,23,243,0.975309,0.987500,6,3,240,400
294,0,240,1.000000,1.000000,0,0,240,400
294,16,244,0.971311,0.987500,7,3,240,400
294,89,248,0.963710,0.995833,9,1,240,400
294,26,248,0.967742,1.000000,8,0,240,400
294,93,242,0.987603,0.995833,3,1,240,400
294,40,254,0.933071,0.987500,17,3,240,400
294,85,245,0.975510,0.995833,6,1,240,400
295,75,240,0.995833,0.995833,1,1,240,400
295,19,155,0.922581,0.595833,12,97,240,400
295,73,244,0.979508,0.995833,5,1,240,400
295,85,244,0.975410,0.991667,6,2,240,400
295,58,245,0.975510,0.995833,6,1,240,400
295,59,242,0.983471,0.991667,4,2,240,400
295,33,242,0.962810,0.970833,9,7,240,400
295,60,240,1.000000,1.000000,0,0,240,400
295,25,240,0.991667,0.991667,2,2,240,400
295,97,251,0.948207,0.991667,13,2,240,400
296,71,243,0.983539,0.995833,4,1,240,400
296,86,238,0.995798,0.987500,1,3,240,400
296,15,247,0.951417,0.979167,12,5,240,400
296,99,216,0.949074,0.854167,11,35,240,400
296,46,240,0.995833,0.995833,1,1,240,400
296,66,244,0.983607,1.000000,4,0,240,400
296,38,242,0.983471,0.991667,4,2,240,400
296,49,247,0.967611,0.995833,8,1,240,400
296,62,243,0.983539,0.995833,4,1,240,400
296,17,231,0.943723,0.908333,13,22,240,400
297,4,242,0.991736,1.000000,2,0,240,400
297,18,244,0.971311,0.987500,7,3,240,400
297,66,244,0.983607,1.000000,4,0,240,400
297,45,249,0.951807,0.987500,12,3,240,400
297,17,247,0.951417,0.979167,12,5,240,400
297,22,245,0.971429,0.991667,7,2,240,400
297,77,245,0.979592,1.000000,5,0,240,400
297,53,243,0.979424,0.991667,5,2,240,400
297,51,126,0.904762,0.475000,12,126,240,400
297,10,247,0.967611,0.995833,8,1,240,400
298,70,243,0.987654,1.000000,3,0,240,400
298,28,247,0.959514,0.987500,10,3,240,400
298,3,240,0.995833,0.995833,1,1,240,400
298,27,251,0.944223,0.987500,14,3,240,400
298,67,241,0.983402,0.987500,4,3,240,400
298,11,249,0.959839,0.995833,10,1,240,400
298,94,243,0.979424,0.991667,5,2,240,400
298,93,243,0.983539,0.995833,4,1,240,400
298,32,243,0.983539,0.995833,4,1,240,400
298,30,190,0.957895,0.758333,8,58,240,400
299,46,240,0.995833,0.995833,1,1,240,400
299,18,245,0.971429,0.991667,7,2,240,400
299,69,250,0.932000,0.970833,17,7,240,400
299,33,244,0.954918,0.970833,11,7,240,400
299,21,239,0.970711,0.966667,7,8,240,400
299,97,258,0.922481,0.991667,20,2,240,400
299,89,244,0.975410,0.991667,6,2,240,400
299,78,240,0.925000,0.925000,18,18,240,400
299,74,240,1.000000,1.000000,0,0,240,400
299,2,240,1.000000,1.000000,0,0,240,400
300,53,244,0.979508,0.995833,5,1,240,400
300,75,240,0.995833,0.995833,1,1,240,400
300,57,126,0.936508,0.491667,8,122,240,400
300,49,246,0.971545,0.995833,7,1,240,400
300,79,246,0.967480,0.991667,8,2,240,400
300,29,240,1.000000,1.000000,0,0,240,400
300,35,246,0.975610,1.000000,6,0,240,400
300,12,245,0.967347,0.987500,8,3,240,400
300,85,245,0.979592,1.000000,5,0,240,400
300,74,240,1.000000,1.000000,0,0,240,400
301,21,252,0.948413,0.995833,13,1,240,400
301,23,243,0.983539,0.995833,4,1,240,400
301,18,245,0.967347,0.987500,8,3,240,400
301,3,239,0.995816,0.991667,1,2,240,400
301,2,240,1.000000,1.000000,0,0,240,400
301,10,245,0.967347,0.987500,8,3,240,400
301,59,243,0.983539,0.995833,4,1,240,400
301,63,247,0.959514,0.987500,10,3,240,400
301,42,245,0.979592,1.000000,5,0,240,400
301,22,249,0.955823,0.991667,11,2,240,400
302,91,244,0.946721,0.962500,13,9,240,400
302,81,239,0.979079,0.975000,5,6,240,400
302,47,221,0.950226,0.875000,11,30,240,400
302,64,240,1.000000,1.000000,0,0,240,400
302,2,240,1.000000,1.000000,0,0,240,400
302,12,247,0.963563,0.991667,9,2,240,400
302,87,250,0.956000,0.995833,11,1,240,400
302,58,248,0.967742,1.000000,8,0,240,400
302,7,245,0.979592,1.000000,5,0,240,400
302,68,240,0.983333,0.983333,4,4,240,400
303,34,246,0.951220,0.975000,12,6,240,400
303,27,205,0.946341,0.808333,11,46,240,400
303,82,246,0.971545,0.995833,7,1,240,400
303,98,248,0.963710,0.995833,9,1,240,400
303,66,243,0.987654,1.000000,3,0,240,400
303,53,245,0.975510,0.995833,6,1,240,400
303,35,247,0.971660,1.000000,7,0,240,400
303,94,245,0.979592,1.000000,5,0,240,400
303,3,239,0.995816,0.991667,1,2,240,400
303,6,241,0.991701,0.995833,2,1,240,400
304,87,252,0.936508,0.983333,16,4,240,400
304,58,246,0.975610,1.000000,6,0,240,400
304,56,250,0.960000,1.000000,10,0,240,400
304,11,251,0.952191,0.995833,12,1,240,400
304,19,208,0.956731,0.829167,9,41,240,400
304,74,240,1.000000,1.000000,0,0,240,400
304,81,236,0.978814,0.962500,5,9,240,400
304,73,244,0.979508,0.995833,5,1,240,400
304,1,243,0.983539,0.995833,4,1,240,400
304,4,241,0.991701,0.995833,2,1,240,400
305,34,239,0.945607,0.941667,13,14,240,400
305,47,243,0.979424,0.991667,5,2,240,400
305,16,245,0.967347,0.987500,8,3,240,400
305,82,242,0.979339,0.987500,5,3,240,400
305,99,241,0.975104,0.979167,6,5,240,400
305,73,243,0.979424,0.991667,5,2,240,400
305,67,241,0.983402,0.987500,4,3,240,400
305,76,242,0.987603,0.995833,3,1,240,400
305,70,239,1.000000,0.995833,0,1,240,400
305,13,238,0.995798,0.987500,1,3,240,400
306,94,245,0.979592,1.000000,5,0,240,400
306,43,243,0.983539,0.995833,4,1,240,400
306,28,247,0.959514,0.987500,10,3,240,400
306,29,240,1.000000,1.000000,0,0,240,400
306,67,243,0.979424,0.991667,5,2,240,400
306,39,246,0.955285,0.979167,11,5,240,400
306,62,241,0.983402,0.987500,4,3,240,400
306,86,239,0.995816,0.991667,1,2,240,400
306,84,244,0.979508,0.995833,5,1,240,400
306,46,240,0.995833,0.995833,1,1,240,400
307,71,245,0.979592,1.000000,5,0,240,400
307,86,240,0.991667,0.991667,2,2,240,400
307,24,231,0.956710,0.920833,10,19,240,400
307,38,245,0.975510,0.995833,6,1,240,400
307,94,245,0.979592,1.000000,5,0,240,400
307,10,245,0.967347,0.987500,8,3,240,400
307,11,248,0.959677,0.991667,10,2,240,400
307,90,240,0.991667,0.991667,2,2,240,400
307,23,245,0.979592,1.000000,5,0,240,400
307,46,240,0.995833,0.995833,1,1,240,400
308,34,247,0.947368,0.975000,13,6,240,400
308,9,240,1.000000,1.000000,0,0,240,400
308,40,250,0.940000,0.979167,15,5,240,400
308,0,240,1.000000,1.000000,0,0,240,400
308,11,250,0.952000,0.991667,12,2,240,400
308,75,240,0.991667,0.991667,2,2,240,400
308,80,240,1.000000,1.000000,0,0,240,400
308,79,245,0.975510,0.995833,6,1,240,400
308,3,239,0.995816,0.991667,1,2,240,400
308,26,249,0.959839,0.995833,10,1,240,400
309,71,241,0.991701,0.995833,2,1,240,400
309,36,246,0.975610,1.000000,6,0,240,400
309,90,240,0.991667,0.991667,2,2,240,400
309,24,248,0.951613,0.983333,12,4,240,400
309,49,246,0.975610,1.000000,6,0,240,400
309,91,238,0.945378,0.937500,13,15,240,400
309,92,241,0.987552,0.991667,3,2,240,400
309,17,247,0.951417,0.979167,12,5,240,400
309,31,242,0.987603,0.995833,3,1,240,400
309,58,247,0.967611,0.995833,8,1,240,400
310,20,241,0.991701,0.995833,2,1,240,400
310,38,242,0.979339,0.987500,5,3,240,400
310,63,245,0.959184,0.979167,10,5,240,400
310,33,250,0.956000,0.995833,11,1,240,400
310,14,239,0.991632,0.987500,2,3,240,400
310,8,239,0.991632,0.987500,2,3,240,400
310,86,239,0.995816,0.991667,1,2,240,400
310,41,242,0.979339,0.987500,5,3,240,400
310,37,243,0.975309,0.987500,6,3,240,400
310,56,249,0.959839,0.995833,10,1,240,400
311,4,242,0.991736,1.000000,2,0,240,400
311,9,240,1.000000,1.000000,0,0,240,400
311,7,245,0.979592,1.000000,5,0,240,400
311,56,249,0.959839,0.995833,10,1,240,400
311,72,241,0.954357,0.958333,11,10,240,400
311,77,245,0.975510,0.995833,6,1,240,400
311,5,241,0.987552,0.991667,3,2,240,400
311,36,246,0.975610,1.000000,6,0,240,400
311,41,240,0.983333,0.983333,4,4,240,400
311,71,244,0.983607,1.000000,4,0,240,400
312,65,253,0.936759,0.987500,16,3,240,400
312,88,240,1.000000,1.000000,0,0,240,400
312,68,242,0.979339,0.987500,5,3,240,400
312,74,240,1.000000,1.000000,0,0,240,400
312,17,224,0.941964,0.879167,13,29,240,400
312,51,126,0.904762,0.475000,12,126,240,400
312,93,240,0.991667,0.991667,2,2,240,400
312,76,243,0.983539,0.995833,4,1,240,400
312,71,245,0.979592,1.000000,5,0,240,400
312,4,242,0.991736,1.000000,2,0,240,400
313,65,217,0.953917,0.862500,10,33,240,400
313,99,190,0.947368,0.750000,10,60,240,400
313,62,243,0.983539,0.995833,4,1,240,400
313,5,241,0.987552,0.991667,3,2,240,400
313,64,240,1.000000,1.000000,0,0,240,400
313,3,241,0.987552,0.991667,3,2,240,400
313,85,244,0.979508,0.995833,5,1,240,400
313,60,240,1.000000,1.000000,0,0,240,400
313,35,247,0.971660,1.000000,7,0,240,400
313,76,243,0.983539,0.995833,4,1,240,400
314,67,243,0.983539,0.995833,4,1,240,400
314,32,242,0.983471,0.991667,4,2,240,400
314,75,240,0.991667,0.991667,2,2,240,400
314,57,126,0.936508,0.491667,8,122,240,400
314,87,242,0.950413,0.958333,12,10,240,400
314,30,249,0.959839,0.995833,10,1,240,400
314,46,241,0.991701,0.995833,2,1,240,400
314,18,242,0.971074,0.979167,7,5,240,400
314,37,244,0.971311,0.987500,7,3,240,400
314,16,244,0.971311,0.987500,7,3,240,400
315,7,243,0.983539,0.995833,4,1,240,400
315,42,245,0.979592,1.000000,5,0,240,400
315,23,242,0.979339,0.987500,5,3,240,400
315,2,240,1.000000,1.000000,0,0,240,400
315,51,126,0.904762,0.475000,12,126,240,400
315,26,249,0.959839,0.995833,10,1,240,400
315,47,243,0.975309,0.987500,6,3,240,400
315,48,235,0.957447,0.937500,10,15,240,400
315,21,208,0.951923,0.825000,10,42,240,400
315,38,240,0.979167,0.979167,5,5,240,400
316,80,240,1.000000,1.000000,0,0,240,400
316,14,237,0.987342,0.975000,3,6,240,400
316,43,244,0.975410,0.991667,6,2,240,400
316,47,248,0.959677,0.991667,10,2,240,400
316,17,243,0.954733,0.966667,11,8,240,400
316,23,244,0.983607,1.000000,4,0,240,400
316,65,239,0.945607,0.941667,13,14,240,400
316,98,250,0.956000,0.995833,11,1,240,400
316,86,240,0.991667,0.991667,2,2,240,400
316,1,242,0.987603,0.995833,3,1,240,400
317,92,243,0.983539,0.995833,4,1,240,400
317,53,245,0.979592,1.000000,5,0,240,400
317,46,240,0.995833,0.995833,1,1,240,400
317,15,246,0.947154,0.970833,13,7,240,400
317,67,240,0.987500,0.987500,3,3,240,400
317,64,240,1.000000,1.000000,0,0,240,400
317,6,242,0.987603,0.995833,3,1,240,400
317,79,242,0.983471,0.991667,4,2,240,400
317,27,159,0.937107,0.620833,10,91,240,400
317,19,244,0.971311,0.987500,7,3,240,400
318,48,245,0.963265,0.983333,9,4,240,400
318,41,242,0.979339,0.987500,5,3,240,400
318,67,244,0.971311,0.987500,7,3,240,400
318,57,126,0.936508,0.491667,8,122,240,400
318,19,245,0.979592,1.000000,5,0,240,400
318,4,242,0.991736,1.000000,2,0,240,400
318,83,243,0.975309,0.987500,6,3,240,400
318,51,126,0.904762,0.475000,12,126,240,400
318,22,251,0.952191,0.995833,12,1,240,400
318,29,240,1.000000,1.000000,0,0,240,400
319,49,246,0.971545,0.995833,7,1,240,400
319,62,243,0.983539,0.995833,4,1,240,400
319,24,235,0.940426,0.920833,14,19,240,400
319,4,242,0.991736,1.000000,2,0,240,400
319,93,239,0.987448,0.983333,3,4,240,400
319,26,249,0.963855,1.000000,9,0,240,400
319,12,247,0.963563,0.991667,9,2,240,400
319,31,243,0.987654,1.000000,3,0,240,400
319,42,244,0.983607,1.000000,4,0,240,400
319,18,243,0.971193,0.983333,7,4,240,400
320,69,252,0.936508,0.983333,16,4,240,400
320,51,126,0.904762,0.475000,12,126,240,400
320,54,244,0.983607,1.000000,4,0,240,400
320,18,245,0.967347,0.987500,8,3,240,400
320,71,241,0.987552,0.991667,3,2,240,400
320,96,246,0.975610,1.000000,6,0,240,400
320,8,240,0.991667,0.991667,2,2,240,400
320,92,244,0.983607,1.000000,4,0,240,400
320,55,230,0.956522,0.916667,10,20,240,400
320,17,247,0.955466,0.983333,11,4,240,400
321,29,240,1.000000,1.000000,0,0,240,400
321,43,243,0.979424,0.991667,5,2,240,400
321,78,255,0.925490,0.983333,19,4,240,400
321,74,240,1.000000,1.000000,0,0,240,400
321,4,242,0.991736,1.000000,2,0,240,400
321,79,243,0.979424,0.991667,5,2,240,400
321,54,244,0.983607,1.000000,4,0,240,400
321,51,126,0.904762,0.475000,12,126,240,400
321,72,252,0.944444,0.991667,14,2,240,400
321,67,237,0.978903,0.966667,5,8,240,400
322,8,241,0.991701,0.995833,2,1,240,400
322,43,243,0.979424,0.991667,5,2,240,400
322,37,247,0.971660,1.000000,7,0,240,400
322,91,250,0.944000,0.983333,14,4,240,400
322,15,248,0.951613,0.983333,12,4,240,400
322,65,253,0.936759,0.987500,16,3,240,400
322,69,230,0.947826,0.908333,12,22,240,400
322,82,244,0.975410,0.991667,6,2,240,400
322,2,240,1.000000,1.000000,0,0,240,400
322,20,243,0.983539,0.995833,4,1,240,400
323,55,228,0.947368,0.900000,12,24,240,400
323,13,240,0.995833,0.995833,1,1,240,400
323,12,247,0.967611,0.995833,8,1,240,400
323,20,241,0.987552,0.991667,3,2,240,400
323,42,245,0.979592,1.000000,5,0,240,400
323,62,242,0.987603,0.995833,3,1,240,400
323,50,261,0.919540,1.000000,21,0,240,400
323,6,243,0.979424,0.991667,5,2,240,400
323,5,242,0.987603,0.995833,3,1,240,400
323,66,246,0.975610,1.000000,6,0,240,400
324,50,246,0.918699,0.941667,20,14,240,400
324,24,243,0.954733,0.966667,11,8,240,400
324,1,242,0.987603,0.995833,3,1,240,400
324,51,126,0.904762,0.475000,12,126,240,400
324,63,244,0.963115,0.979167,9,5,240,400
324,5,242,0.987603,0.995833,3,1,240,400
324,75,240,0.995833,0.995833,1,1,240,400
324,85,245,0.979592,1.000000,5,0,240,400
324,70,240,0.995833,0.995833,1,1,240,400
324,57,126,0.936508,0.491667,8,122,240,400
325,32,244,0.983607,1.000000,4,0,240,400
325,52,239,1.000000,0.995833,0,1,240,400
325,7,242,0.983471,0.991667,4,2,240,400
325,23,244,0.979508,0.995833,5,1,240,400
325,48,244,0.971311,0.987500,7,3,240,400
325,86,240,0.991667,0.991667,2,2,240,400
325,24,215,0.934884,0.837500,14,39,240,400
325,70,242,0.991736,1.000000,2,0,240,400
325,64,240,1.000000,1.000000,0,0,240,400
325,49,247,0.971660,1.000000,7,0,240,400
326,1,241,0.987552,0.991667,3,2,240,400
326,11,212,0.966981,0.854167,7,35,240,400
326,81,241,0.979253,0.983333,5,4,240,400
326,92,241,0.983402,0.987500,4,3,240,400
326,4,243,0.987654,1.000000,3,0,240,400
326,34,248,0.947581,0.979167,13,5,240,400
326,23,243,0.983539,0.995833,4,1,240,400
326,85,244,0.979508,0.995833,5,1,240,400
326,69,160,0.943750,0.629167,9,89,240,400
326,29,240,1.000000,1.000000,0,0,240,400
327,86,240,0.991667,0.991667,2,2,240,400
327,36,245,0.975510,0.995833,6,1,240,400
327,96,243,0.983539,0.995833,4,1,240,400
327,0,241,0.995851,1.000000,1,0,240,400
327,49,246,0.971545,0.995833,7,1,240,400
327,25,240,0.991667,0.991667,2,2,240,400
327,99,246,0.963415,0.987500,9,3,240,400
327,80,240,1.000000,1.000000,0,0,240,400
327,8,241,0.991701,0.995833,2,1,240,400
327,43,241,0.983402,0.987500,4,3,240,400
328,83,243,0.975309,0.987500,6,3,240,400
328,13,238,0.995798,0.987500,1,3,240,400
328,64,240,1.000000,1.000000,0,0,240,400
328,66,245,0.975510,0.995833,6,1,240,400
328,42,244,0.983607,1.000000,4,0,240,400
328,60,240,1.000000,1.000000,0,0,240,400
328,55,223,0.977578,0.908333,5,22,240,400
328,91,249,0.947791,0.983333,13,4,240,400
328,11,249,0.955823,0.991667,11,2,240,400
328,95,246,0.959350,0.983333,10,4,240,400
329,19,247,0.971660,1.000000,7,0,240,400
329,80,240,1.000000,1.000000,0,0,240,400
329,3,242,0.987603,0.995833,3,1,240,400
329,24,178,0.938202,0.695833,11,73,240,400
329,75,239,0.995816,0.991667,1,2,240,400
329,92,244,0.979508,0.995833,5,1,240,400
329,44,245,0.971429,0.991667,7,2,240,400
329,69,246,0.943089,0.966667,14,8,240,400
329,45,210,0.957143,0.837500,9,39,240,400
329,86,240,0.991667,0.991667,2,2,240,400
330,7,243,0.983539,0.995833,4,1,240,400
330,6,243,0.979424,0.991667,5,2,240,400
330,82,245,0.971429,0.991667,7,2,240,400
330,11,246,0.963415,0.987500,9,3,240,400
330,58,247,0.963563,0.991667,9,2,240,400
330,34,248,0.947581,0.979167,13,5,240,400
330,76,243,0.983539,0.995833,4,1,240,400
330,75,240,0.995833,0.995833,1,1,240,400
330,52,240,0.991667,0.991667,2,2,240,400
330,89,245,0.971429,0.991667,7,2,240,400
331,71,241,0.991701,0.995833,2,1,240,400
331,49,246,0.975610,1.000000,6,0,240,400
331,69,253,0.932806,0.983333,17,4,240,400
331,64,240,1.000000,1.000000,0,0,240,400
331,78,251,0.928287,0.970833,18,7,240,400
331,6,244,0.975410,0.991667,6,2,240,400
331,76,244,0.979508,0.995833,5,1,240,400
331,32,244,0.983607,1.000000,4,0,240,400
