epoch,global_test_acc,global_test_loss,train_loss,clean_ratio,scoreA_clean_ratio,scoreA_precision,scoreA_recall,fedrn_clean_ratio,fedrn_precision,fedrn_recall,net2_clean_ratio,net2_precision,net2_recall,selection_precision,selection_recall,false_clean,missed_clean,neighbor_net2_used_ratio,neighbor_ft_ep,net2_ft_ep
441,57.630000,1.156137,0.291411,0.606600,0.600600,0.977023,0.978000,0.603800,0.978801,0.985000,0.605600,0.975892,0.985000,0.977910,0.988667,67,34,1.000000,1,1
442,51.920000,1.370848,0.211890,0.607200,0.605400,0.971919,0.980667,0.602400,0.975764,0.979667,0.614600,0.965831,0.989333,0.973979,0.985667,79,43,1.000000,1,1
443,60.540000,1.122281,0.126837,0.574000,0.561400,0.978981,0.916000,0.572600,0.982187,0.937333,0.577800,0.977847,0.941667,0.981533,0.939000,53,183,1.000000,1,1
444,56.330000,1.197980,0.151509,0.606400,0.606400,0.978232,0.988667,0.604600,0.981145,0.988667,0.613600,0.972947,0.995000,0.979881,0.990333,61,29,1.000000,1,1
445,55.590000,1.247349,0.224127,0.605200,0.597600,0.975234,0.971333,0.602000,0.977741,0.981000,0.608200,0.973693,0.987000,0.977198,0.985667,69,43,1.000000,1,1
446,60.690000,1.096724,0.184306,0.606600,0.601200,0.977711,0.979667,0.603200,0.978780,0.984000,0.611000,0.974795,0.992667,0.978239,0.989000,66,33,1.000000,1,1
447,56.900000,1.186209,0.155193,0.577800,0.561600,0.970442,0.908333,0.575000,0.970087,0.929667,0.581600,0.968019,0.938333,0.968501,0.932667,91,202,1.000000,1,1
448,56.160000,1.235818,0.243810,0.602400,0.599800,0.985662,0.985333,0.600400,0.986009,0.986667,0.604200,0.983780,0.990667,0.986720,0.990667,40,28,1.000000,1,1
449,60.390000,1.102009,0.144637,0.606000,0.606400,0.981201,0.991667,0.604800,0.982474,0.990333,0.609400,0.978996,0.994333,0.981848,0.991667,55,25,1.000000,1,1
450,58.780000,1.211247,0.154954,0.612000,0.606200,0.970967,0.981000,0.607600,0.975313,0.987667,0.616200,0.967543,0.993667,0.972222,0.991667,85,25,1.000000,1,1
451,58.090000,1.209634,0.110953,0.605200,0.604000,0.986424,0.993000,0.604000,0.986424,0.993000,0.606800,0.983850,0.995000,0.986120,0.994667,42,16,1.000000,1,1
452,55.570000,1.294467,0.147941,0.609200,0.606600,0.973953,0.984667,0.609000,0.974056,0.988667,0.612200,0.970271,0.990000,0.974721,0.989667,77,31,1.000000,1,1
453,55.640000,1.284819,0.138826,0.602200,0.598200,0.984955,0.982000,0.599400,0.989323,0.988333,0.607000,0.981219,0.992667,0.987380,0.991000,38,27,1.000000,1,1
454,59.760000,1.128310,0.193860,0.608600,0.607400,0.974646,0.986667,0.606600,0.976591,0.987333,0.614400,0.969401,0.992667,0.975682,0.989667,74,31,1.000000,1,1
455,56.600000,1.279411,0.144298,0.578400,0.577600,0.977147,0.940667,0.576800,0.978502,0.940667,0.581200,0.973503,0.943000,0.978216,0.943000,63,171,1.000000,1,1
456,58.570000,1.141423,0.173663,0.609200,0.607200,0.976614,0.988333,0.606400,0.979551,0.990000,0.611000,0.973486,0.991333,0.978004,0.993000,67,21,1.000000,1,1
457,57.570000,1.265548,0.167581,0.602200,0.600200,0.990670,0.991000,0.602000,0.991362,0.994667,0.603600,0.988734,0.994667,0.992029,0.995667,24,13,1.000000,1,1
458,55.860000,1.311482,0.117095,0.605600,0.604600,0.983460,0.991000,0.604000,0.985099,0.991667,0.607800,0.980586,0.993333,0.984148,0.993333,48,20,1.000000,1,1
459,57.850000,1.219074,0.128178,0.601400,0.592800,0.983131,0.971333,0.599200,0.983979,0.982667,0.606800,0.981213,0.992333,0.984370,0.986667,47,40,1.000000,1,1
460,56.020000,1.259590,0.191185,0.606000,0.602400,0.978088,0.982000,0.600800,0.979694,0.981000,0.611800,0.972867,0.992000,0.976898,0.986667,70,40,1.000000,1,1
461,55.470000,1.306619,0.157844,0.610800,0.603600,0.976806,0.982667,0.608000,0.977632,0.990667,0.613200,0.974560,0.996000,0.976752,0.994333,71,17,1.000000,1,1
462,53.970000,1.384372,0.176961,0.606400,0.607200,0.980237,0.992000,0.605000,0.983471,0.991667,0.607800,0.981573,0.994333,0.982520,0.993000,53,21,1.000000,1,1
463,52.370000,1.401162,0.165868,0.602200,0.599800,0.986996,0.986667,0.600400,0.989007,0.989667,0.599800,0.987329,0.987000,0.988376,0.992000,35,24,1.000000,1,1
464,57.210000,1.242250,0.133308,0.604600,0.596000,0.982550,0.976000,0.601800,0.984380,0.987333,0.605200,0.982155,0.990667,0.983460,0.991000,50,27,1.000000,1,1
465,50.930000,1.405121,0.130393,0.604200,0.602400,0.981076,0.985000,0.601400,0.985367,0.987667,0.604000,0.983113,0.989667,0.983780,0.990667,49,28,1.000000,1,1
466,51.730000,1.450304,0.106491,0.605800,0.603800,0.984101,0.990333,0.604200,0.984773,0.991667,0.606000,0.984488,0.994333,0.984813,0.994333,46,17,1.000000,1,1
467,61.290000,1.103354,0.132511,0.602800,0.591200,0.982747,0.968333,0.600000,0.985000,0.985000,0.607000,0.980890,0.992333,0.984738,0.989333,46,32,1.000000,1,1
468,61.460000,1.121099,0.206383,0.610800,0.607200,0.973650,0.985333,0.606000,0.978218,0.988000,0.616000,0.967857,0.993667,0.973805,0.991333,80,26,1.000000,1,1
469,59.990000,1.163142,0.210181,0.609200,0.604600,0.974859,0.982333,0.605000,0.977851,0.986000,0.611800,0.973848,0.993000,0.976691,0.991667,71,25,1.000000,1,1
470,55.600000,1.251822,0.181428,0.607600,0.589800,0.970838,0.954333,0.603200,0.975133,0.980333,0.614400,0.966146,0.989333,0.973667,0.986000,80,42,1.000000,1,1
471,55.230000,1.353377,0.113511,0.604400,0.601400,0.986033,0.988333,0.604200,0.986097,0.993000,0.605600,0.983818,0.993000,0.986102,0.993333,42,20,1.000000,1,1
472,57.920000,1.200473,0.173404,0.608400,0.607000,0.977595,0.989000,0.606000,0.978548,0.988333,0.615000,0.971707,0.996000,0.977975,0.991667,67,25,1.000000,1,1
473,56.070000,1.228955,0.267332,0.608000,0.589800,0.972533,0.956000,0.605600,0.977873,0.987000,0.612600,0.971923,0.992333,0.976645,0.989667,71,31,1.000000,1,1
474,59.510000,1.150923,0.198613,0.607000,0.603400,0.981439,0.987000,0.603800,0.982445,0.988667,0.612200,0.972558,0.992333,0.981219,0.992667,57,22,1.000000,1,1
475,57.070000,1.194846,0.195383,0.607200,0.591000,0.977665,0.963000,0.606200,0.980534,0.990667,0.611600,0.974493,0.993333,0.979249,0.991000,63,27,1.000000,1,1
476,61.340000,1.090377,0.199368,0.610000,0.588600,0.966361,0.948000,0.603400,0.972821,0.978333,0.624400,0.955157,0.994000,0.968852,0.985000,95,45,1.000000,1,1
477,50.880000,1.479172,0.176222,0.604800,0.602200,0.983062,0.986667,0.602200,0.985719,0.989333,0.609200,0.978989,0.994000,0.984458,0.992333,47,23,1.000000,1,1
478,56.750000,1.187495,0.309565,0.605800,0.605400,0.977866,0.986667,0.601800,0.978730,0.981667,0.613800,0.969371,0.991667,0.977550,0.987000,68,39,1.000000,1,1
479,47.990000,1.584111,0.158619,0.610000,0.602600,0.972121,0.976333,0.606200,0.977565,0.987667,0.611600,0.971877,0.990667,0.976721,0.993000,71,21,1.000000,1,1
480,56.620000,1.265097,0.199589,0.602200,0.601800,0.977401,0.980333,0.594400,0.981830,0.972667,0.607200,0.975955,0.987667,0.979077,0.982667,63,52,1.000000,1,1
481,59.990000,1.100259,0.258255,0.608200,0.605000,0.978182,0.986333,0.605000,0.979835,0.988000,0.615400,0.970751,0.995667,0.977968,0.991333,67,26,1.000000,1,1
482,62.040000,1.079559,0.161274,0.609800,0.605600,0.977213,0.986333,0.608200,0.979612,0.993000,0.617200,0.969216,0.997000,0.978354,0.994333,66,17,1.000000,1,1
483,61.180000,1.083496,0.189434,0.589200,0.579000,0.975820,0.941667,0.591800,0.977695,0.964333,0.582000,0.973540,0.944333,0.977257,0.959667,67,121,1.000000,1,1
484,59.000000,1.175125,0.169956,0.610200,0.607400,0.976951,0.989000,0.607600,0.978275,0.990667,0.612800,0.969974,0.990667,0.976401,0.993000,72,21,1.000000,1,1
485,58.950000,1.158355,0.174964,0.605800,0.592400,0.978731,0.966333,0.603200,0.982427,0.987667,0.614000,0.970684,0.993333,0.979861,0.989333,61,32,1.000000,1,1
486,59.040000,1.167116,0.224994,0.582400,0.554600,0.971511,0.898000,0.581000,0.978313,0.947333,0.585600,0.965505,0.942333,0.977679,0.949000,65,153,1.000000,1,1
487,60.060000,1.124849,0.112140,0.603200,0.600800,0.985020,0.986333,0.600800,0.988349,0.989667,0.608600,0.981268,0.995333,0.987401,0.992667,38,22,1.000000,1,1
488,60.570000,1.140321,0.136130,0.607200,0.592000,0.978378,0.965333,0.604600,0.983129,0.990667,0.611000,0.974795,0.992667,0.981555,0.993333,56,20,1.000000,1,1
489,58.840000,1.164202,0.186410,0.606200,0.605200,0.978189,0.986667,0.602800,0.980425,0.985000,0.613000,0.969657,0.990667,0.979545,0.989667,62,31,1.000000,1,1
490,56.730000,1.209332,0.169763,0.608400,0.606200,0.971956,0.982000,0.607600,0.974984,0.987333,0.611400,0.971868,0.990333,0.974359,0.988000,78,36,1.000000,1,1
491,59.550000,1.120980,0.147798,0.598800,0.578400,0.982019,0.946667,0.595200,0.984543,0.976667,0.610400,0.974115,0.991000,0.982966,0.981000,51,57,1.000000,1,1
492,58.640000,1.222171,0.143355,0.606000,0.606600,0.979888,0.990667,0.603600,0.983101,0.989000,0.611200,0.975785,0.994000,0.981848,0.991667,55,25,1.000000,1,1
493,58.680000,1.202328,0.080149,0.603400,0.602000,0.990698,0.994000,0.600800,0.991345,0.992667,0.605600,0.986790,0.996000,0.989393,0.995000,32,15,1.000000,1,1
494,56.070000,1.278795,0.170202,0.601000,0.593600,0.983154,0.972667,0.597800,0.984945,0.981333,0.606400,0.981201,0.991667,0.984027,0.985667,48,43,1.000000,1,1
495,52.100000,1.400683,0.132848,0.584000,0.567400,0.977088,0.924000,0.587600,0.981280,0.961000,0.581200,0.972815,0.942333,0.978767,0.952667,62,142,1.000000,1,1
496,58.430000,1.200851,0.120908,0.589200,0.580000,0.984138,0.951333,0.591800,0.987158,0.973667,0.579800,0.979303,0.946333,0.986762,0.969000,39,93,1.000000,1,1
497,55.440000,1.272030,0.118459,0.602800,0.592400,0.984132,0.971667,0.600000,0.986667,0.986667,0.606600,0.980547,0.991333,0.985070,0.989667,45,31,1.000000,1,1
498,57.990000,1.229525,0.128455,0.605000,0.603000,0.982753,0.987667,0.603400,0.984753,0.990333,0.608800,0.979632,0.994000,0.983471,0.991667,50,25,1.000000,1,1
499,57.900000,1.243198,0.202320,0.608000,0.604600,0.976183,0.983667,0.606600,0.977910,0.988667,0.610200,0.974762,0.991333,0.976974,0.990000,70,30,1.000000,1,1
