epoch,client_id,fedrn_clean_count,net2_clean_count,final_clean_count,fedrn_only_clean_count,net2_only_clean_count,both_clean_count,fedrn_only_precision,net2_only_precision,both_precision,fedrn_precision,net2_precision,final_precision,fedrn_recall,net2_recall,final_recall
428,98,303,307,303,2,6,301,0.500000,0.666667,0.973422,0.970297,0.967427,0.973597,0.980000,0.990000,0.983333
428,93,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
428,46,303,304,303,1,2,302,0.000000,1.000000,0.983444,0.980198,0.983553,0.980198,0.990000,0.996667,0.990000
428,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
429,33,304,309,305,1,6,303,1.000000,0.000000,0.986799,0.986842,0.967638,0.983607,1.000000,0.996667,1.000000
429,16,298,299,298,0,1,298,0.000000,1.000000,0.989933,0.989933,0.989967,0.989933,0.983333,0.986667,0.983333
429,24,308,308,309,3,3,305,1.000000,0.666667,0.957377,0.957792,0.954545,0.954693,0.983333,0.980000,0.983333
429,93,299,300,299,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
429,46,298,298,297,3,3,295,0.666667,0.666667,0.983051,0.979866,0.979866,0.983165,0.973333,0.973333,0.973333
429,25,300,299,299,1,0,299,1.000000,0.000000,0.993311,0.993333,0.993311,0.993311,0.993333,0.990000,0.990000
429,91,304,313,306,0,9,304,0.000000,0.333333,0.976974,0.976974,0.958466,0.977124,0.990000,1.000000,0.996667
429,40,321,325,325,1,5,320,0.000000,0.800000,0.925000,0.922118,0.923077,0.923077,0.986667,1.000000,1.000000
429,27,313,319,318,0,6,313,0.000000,0.500000,0.945687,0.945687,0.937304,0.940252,0.986667,0.996667,0.996667
429,11,301,305,302,3,7,298,1.000000,0.428571,0.973154,0.973422,0.960656,0.970199,0.976667,0.976667,0.976667
430,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
430,46,303,304,303,1,2,302,0.000000,0.500000,0.990066,0.986799,0.986842,0.986799,0.996667,1.000000,0.996667
430,39,303,318,308,0,15,303,0.000000,0.400000,0.970297,0.970297,0.943396,0.964286,0.980000,1.000000,0.990000
430,86,298,298,298,0,0,298,0.000000,0.000000,0.996644,0.996644,0.996644,0.996644,0.990000,0.990000,0.990000
430,38,312,315,314,1,4,311,1.000000,0.500000,0.954984,0.955128,0.949206,0.949045,0.993333,0.996667,0.993333
430,20,304,306,307,3,5,301,0.000000,0.400000,0.980066,0.970395,0.970588,0.967427,0.983333,0.990000,0.990000
430,21,302,314,306,0,12,302,0.000000,0.500000,0.970199,0.970199,0.952229,0.970588,0.976667,0.996667,0.990000
430,36,301,300,301,1,0,300,1.000000,0.000000,0.996667,0.996678,0.996667,0.996678,1.000000,0.996667,1.000000
430,50,315,317,316,5,7,310,0.400000,0.428571,0.951613,0.942857,0.940063,0.946203,0.990000,0.993333,0.996667
430,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
431,66,298,301,301,3,6,295,0.333333,0.666667,0.996610,0.989933,0.990033,0.990033,0.983333,0.993333,0.993333
431,30,299,312,302,1,14,298,0.000000,0.500000,0.976510,0.973244,0.955128,0.970199,0.970000,0.993333,0.976667
431,52,299,300,299,0,1,299,0.000000,1.000000,0.996656,0.996656,0.996667,0.996656,0.993333,0.996667,0.993333
431,69,307,323,313,0,16,307,0.000000,0.500000,0.951140,0.951140,0.928793,0.948882,0.973333,1.000000,0.990000
431,75,301,302,302,0,1,301,0.000000,1.000000,0.990033,0.990033,0.990066,0.990066,0.993333,0.996667,0.996667
431,79,306,312,308,0,6,306,0.000000,0.333333,0.970588,0.970588,0.958333,0.967532,0.990000,0.996667,0.993333
431,94,299,300,299,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333
431,1,300,300,300,0,0,300,0.000000,0.000000,0.993333,0.993333,0.993333,0.993333,0.993333,0.993333,0.993333
431,62,300,299,300,1,0,299,1.000000,0.000000,0.986622,0.986667,0.986622,0.986667,0.986667,0.983333,0.986667
431,16,299,297,299,2,0,297,1.000000,0.000000,0.989899,0.989967,0.989899,0.989967,0.986667,0.980000,0.986667
432,65,300,305,300,1,6,299,0.000000,0.666667,0.973244,0.970000,0.967213,0.973333,0.970000,0.983333,0.973333
432,42,301,304,302,0,3,301,0.000000,0.000000,0.996678,0.996678,0.986842,0.993377,1.000000,1.000000,1.000000
432,69,314,318,317,0,4,314,0.000000,0.250000,0.949045,0.949045,0.940252,0.940063,0.993333,0.996667,0.993333
432,4,299,299,299,0,0,299,0.000000,0.000000,0.993311,0.993311,0.993311,0.993311,0.990000,0.990000,0.990000
432,35,302,305,303,0,3,302,0.000000,0.000000,0.990066,0.990066,0.980328,0.986799,0.996667,0.996667,0.996667
432,50,308,317,314,0,9,308,0.000000,0.666667,0.948052,0.948052,0.940063,0.945860,0.973333,0.993333,0.990000
432,40,325,326,326,0,1,325,0.000000,0.000000,0.923077,0.923077,0.920245,0.920245,1.000000,1.000000,1.000000
432,22,298,305,299,0,7,298,0.000000,0.428571,0.996644,0.996644,0.983607,0.993311,0.990000,1.000000,0.990000
432,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
432,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
433,71,301,304,302,0,3,301,0.000000,0.333333,0.993355,0.993355,0.986842,0.990066,0.996667,1.000000,0.996667
433,85,301,302,301,0,1,301,0.000000,1.000000,0.993355,0.993355,0.993377,0.993355,0.996667,1.000000,0.996667
433,47,296,297,296,0,1,296,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.986667,0.990000,0.986667
433,70,298,297,298,2,1,296,1.000000,0.000000,0.993243,0.993289,0.989899,0.993289,0.986667,0.980000,0.986667
433,24,309,311,311,2,4,307,0.500000,0.750000,0.957655,0.954693,0.954984,0.951768,0.983333,0.990000,0.986667
433,38,310,316,315,0,6,310,0.000000,0.833333,0.948387,0.948387,0.946203,0.946032,0.980000,0.996667,0.993333
433,33,305,311,306,0,6,305,0.000000,0.166667,0.980328,0.980328,0.964630,0.977124,0.996667,1.000000,0.996667
433,88,299,299,299,0,0,299,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.996667,0.996667,0.996667
433,86,297,299,299,0,2,297,0.000000,1.000000,0.996633,0.996633,0.996656,0.996656,0.986667,0.993333,0.993333
433,28,299,298,300,5,4,294,1.000000,0.750000,0.982993,0.983278,0.979866,0.980000,0.980000,0.973333,0.980000
434,21,306,318,311,0,12,306,0.000000,0.250000,0.970588,0.970588,0.943396,0.964630,0.990000,1.000000,1.000000
434,55,302,311,307,1,10,301,1.000000,0.500000,0.970100,0.970199,0.954984,0.960912,0.976667,0.990000,0.983333
434,11,301,308,303,0,7,301,0.000000,0.428571,0.976744,0.976744,0.964286,0.973597,0.980000,0.990000,0.983333
434,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
434,32,301,311,301,0,10,301,0.000000,0.200000,0.986711,0.986711,0.961415,0.986711,0.990000,0.996667,0.990000
434,24,307,312,311,0,5,307,0.000000,0.200000,0.960912,0.960912,0.948718,0.951768,0.983333,0.986667,0.986667
434,46,303,304,303,1,2,302,0.000000,0.000000,0.993377,0.990099,0.986842,0.990099,1.000000,1.000000,1.000000
434,97,308,316,313,0,8,308,0.000000,0.500000,0.961039,0.961039,0.949367,0.955272,0.986667,1.000000,0.996667
434,43,297,299,297,1,3,296,0.000000,0.666667,1.000000,0.996633,0.996656,0.996633,0.986667,0.993333,0.986667
434,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
435,6,302,309,302,1,8,301,0.000000,0.125000,0.993355,0.990066,0.970874,0.990066,0.996667,1.000000,0.996667
435,68,304,303,304,1,0,303,1.000000,0.000000,0.986799,0.986842,0.986799,0.986842,1.000000,0.996667,1.000000
435,35,284,318,288,0,34,284,0.000000,0.588235,0.985915,0.985915,0.943396,0.982639,0.933333,1.000000,0.943333
435,44,301,310,305,2,11,299,0.000000,0.454545,0.986622,0.980066,0.967742,0.970492,0.983333,1.000000,0.986667
435,91,285,311,298,1,27,284,0.000000,0.814815,0.978873,0.975439,0.964630,0.976510,0.926667,1.000000,0.970000
435,11,303,304,303,1,2,302,0.000000,1.000000,0.973510,0.970297,0.973684,0.973597,0.980000,0.986667,0.983333
435,8,298,298,299,1,1,297,1.000000,1.000000,0.996633,0.996644,0.996644,0.996656,0.990000,0.990000,0.993333
435,84,305,301,305,4,0,301,0.500000,0.000000,0.980066,0.973770,0.980066,0.973770,0.990000,0.983333,0.990000
435,5,300,308,302,0,8,300,0.000000,0.250000,0.993333,0.993333,0.974026,0.986755,0.993333,1.000000,0.993333
435,58,303,310,304,0,7,303,0.000000,0.142857,0.986799,0.986799,0.967742,0.983553,0.996667,1.000000,0.996667
436,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
436,79,306,316,307,0,10,306,0.000000,0.400000,0.967320,0.967320,0.949367,0.967427,0.986667,1.000000,0.990000
436,6,302,307,303,0,5,302,0.000000,0.400000,0.983444,0.983444,0.973941,0.983498,0.990000,0.996667,0.993333
436,84,302,298,300,6,2,296,0.500000,0.500000,0.989865,0.980132,0.986577,0.986667,0.986667,0.980000,0.986667
436,51,307,315,310,0,8,307,0.000000,0.250000,0.970684,0.970684,0.952381,0.964516,0.993333,1.000000,0.996667
436,41,302,301,302,2,1,300,1.000000,0.000000,0.983333,0.983444,0.980066,0.983444,0.990000,0.983333,0.990000
436,13,300,299,299,1,0,299,1.000000,0.000000,0.996656,0.996667,0.996656,0.996656,0.996667,0.993333,0.993333
436,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
436,70,298,298,298,3,3,295,1.000000,0.333333,0.996610,0.996644,0.989933,0.993289,0.990000,0.983333,0.986667
436,32,300,304,302,1,5,299,1.000000,0.200000,0.989967,0.990000,0.976974,0.986755,0.990000,0.990000,0.993333
437,54,244,174,239,76,6,168,1.000000,0.333333,0.964286,0.975410,0.942529,0.974895,0.793333,0.546667,0.776667
437,44,307,311,308,0,4,307,0.000000,0.500000,0.967427,0.967427,0.961415,0.967532,0.990000,0.996667,0.993333
437,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
437,3,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
437,48,302,313,310,2,13,300,0.000000,0.615385,0.973333,0.966887,0.958466,0.961290,0.973333,1.000000,0.993333
437,67,299,300,301,1,2,298,1.000000,0.500000,0.989933,0.989967,0.986667,0.986711,0.986667,0.986667,0.990000
437,99,310,315,311,6,11,304,0.666667,0.181818,0.967105,0.961290,0.939683,0.964630,0.993333,0.986667,1.000000
437,5,299,303,302,5,9,294,0.800000,0.555556,0.989796,0.986622,0.976898,0.990066,0.983333,0.986667,0.996667
437,69,311,317,315,0,6,311,0.000000,0.500000,0.948553,0.948553,0.940063,0.942857,0.983333,0.993333,0.990000
437,89,304,303,304,3,2,301,0.333333,0.500000,0.980066,0.973684,0.976898,0.973684,0.986667,0.986667,0.986667
438,14,303,305,303,1,3,302,1.000000,0.333333,0.986755,0.986799,0.980328,0.986799,0.996667,0.996667,0.996667
438,52,301,301,301,1,1,300,1.000000,1.000000,0.993333,0.993355,0.993355,0.993355,0.996667,0.996667,0.996667
438,56,302,307,303,0,5,302,0.000000,0.400000,0.986755,0.986755,0.977199,0.986799,0.993333,1.000000,0.996667
438,99,305,321,313,1,17,304,1.000000,0.352941,0.963816,0.963934,0.931464,0.958466,0.980000,0.996667,1.000000
438,16,298,303,298,2,7,296,0.500000,0.571429,0.993243,0.989933,0.983498,0.989933,0.983333,0.993333,0.983333
438,70,298,298,299,2,2,296,1.000000,0.000000,0.996622,0.996644,0.989933,0.993311,0.990000,0.983333,0.990000
438,64,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
438,49,306,309,309,2,5,304,0.500000,0.600000,0.973684,0.970588,0.967638,0.970874,0.990000,0.996667,1.000000
438,63,302,311,301,1,10,301,0.000000,0.400000,0.976744,0.973510,0.958199,0.976744,0.980000,0.993333,0.980000
438,27,315,320,318,0,5,315,0.000000,0.200000,0.946032,0.946032,0.934375,0.940252,0.993333,0.996667,0.996667
439,24,308,310,309,0,2,308,0.000000,0.500000,0.954545,0.954545,0.951613,0.954693,0.980000,0.983333,0.983333
439,68,303,302,304,2,1,301,0.500000,1.000000,0.986711,0.983498,0.986755,0.983553,0.993333,0.993333,0.996667
439,81,296,299,297,1,4,295,0.000000,0.500000,0.979661,0.976351,0.973244,0.976431,0.963333,0.970000,0.966667
439,98,293,296,296,3,6,290,0.666667,1.000000,0.972414,0.969283,0.972973,0.969595,0.946667,0.960000,0.956667
439,39,306,312,307,0,6,306,0.000000,0.666667,0.964052,0.964052,0.958333,0.964169,0.983333,0.996667,0.986667
439,56,301,304,301,0,3,301,0.000000,0.333333,0.986711,0.986711,0.980263,0.986711,0.990000,0.993333,0.990000
439,99,314,315,314,0,1,314,0.000000,0.000000,0.955414,0.955414,0.952381,0.955414,1.000000,1.000000,1.000000
439,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
439,27,312,318,314,0,6,312,0.000000,0.666667,0.945513,0.945513,0.940252,0.945860,0.983333,0.996667,0.990000
439,66,297,299,300,2,4,295,1.000000,0.750000,0.996610,0.996633,0.993311,0.993333,0.986667,0.990000,0.993333
440,82,300,299,299,2,1,298,0.500000,1.000000,0.993289,0.990000,0.993311,0.993311,0.990000,0.990000,0.990000
440,5,303,311,305,0,8,303,0.000000,0.250000,0.983498,0.983498,0.964630,0.977049,0.993333,1.000000,0.993333
440,33,306,309,307,0,3,306,0.000000,0.000000,0.980392,0.980392,0.970874,0.977199,1.000000,1.000000,1.000000
440,17,299,307,303,5,13,294,1.000000,0.538462,0.969388,0.969900,0.951140,0.966997,0.966667,0.973333,0.976667
440,97,308,310,309,2,4,306,0.500000,0.000000,0.970588,0.967532,0.958065,0.964401,0.993333,0.990000,0.993333
440,63,301,301,301,2,2,299,1.000000,0.500000,0.979933,0.980066,0.976744,0.980066,0.983333,0.980000,0.983333
440,87,299,306,305,5,12,294,0.600000,0.500000,0.979592,0.973244,0.960784,0.970492,0.970000,0.980000,0.986667
440,99,310,316,311,2,8,308,0.500000,0.125000,0.964286,0.961290,0.943038,0.958199,0.993333,0.993333,0.993333
440,6,302,301,303,3,2,299,1.000000,0.000000,0.989967,0.990066,0.983389,0.986799,0.996667,0.986667,0.996667
440,44,305,318,307,1,14,304,0.000000,0.214286,0.973684,0.970492,0.940252,0.970684,0.986667,0.996667,0.993333
441,10,303,314,310,4,15,299,0.500000,0.533333,0.966555,0.960396,0.945860,0.958065,0.970000,0.990000,0.990000
441,20,307,307,308,3,3,304,0.333333,0.666667,0.967105,0.960912,0.964169,0.961039,0.983333,0.986667,0.986667
441,91,300,308,302,4,12,296,0.750000,0.583333,0.979730,0.976667,0.964286,0.973510,0.976667,0.990000,0.980000
441,17,300,299,300,6,5,294,0.833333,0.800000,0.972789,0.970000,0.969900,0.970000,0.970000,0.966667,0.970000
441,96,302,302,303,1,1,301,0.000000,1.000000,0.993355,0.990066,0.993377,0.990099,0.996667,1.000000,1.000000
441,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
441,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
441,48,309,311,309,0,2,309,0.000000,0.500000,0.964401,0.964401,0.961415,0.964401,0.993333,0.996667,0.993333
441,55,297,288,300,14,5,283,0.928571,0.600000,0.975265,0.973064,0.968750,0.970000,0.963333,0.930000,0.970000
441,14,301,299,301,2,0,299,1.000000,0.000000,0.993311,0.993355,0.993311,0.993355,0.996667,0.990000,0.996667
442,13,299,300,299,0,1,299,0.000000,1.000000,0.996656,0.996656,0.996667,0.996656,0.993333,0.996667,0.993333
442,50,312,321,314,0,9,312,0.000000,0.222222,0.951923,0.951923,0.931464,0.949045,0.990000,0.996667,0.993333
442,12,295,302,296,0,7,295,0.000000,0.428571,0.996610,0.996610,0.983444,0.993243,0.980000,0.990000,0.980000
442,44,302,312,307,2,12,300,0.500000,0.416667,0.976667,0.973510,0.955128,0.967427,0.980000,0.993333,0.990000
442,19,302,305,303,0,3,302,0.000000,0.666667,0.980132,0.980132,0.977049,0.980198,0.986667,0.993333,0.990000
442,20,306,309,306,1,4,305,0.000000,0.500000,0.963934,0.960784,0.957929,0.960784,0.980000,0.986667,0.980000
442,75,303,303,303,1,1,302,1.000000,0.000000,0.990066,0.990099,0.986799,0.990099,1.000000,0.996667,1.000000
442,10,304,311,306,3,10,301,1.000000,0.400000,0.960133,0.960526,0.942122,0.957516,0.973333,0.976667,0.976667
442,55,293,312,304,0,19,293,0.000000,0.684211,0.972696,0.972696,0.955128,0.970395,0.950000,0.993333,0.983333
442,81,296,298,298,1,3,295,1.000000,1.000000,0.976271,0.976351,0.976510,0.976510,0.963333,0.970000,0.970000
443,30,293,305,300,5,17,288,1.000000,0.823529,0.972222,0.972696,0.963934,0.963333,0.950000,0.980000,0.963333
443,54,300,300,300,0,0,300,0.000000,0.000000,0.996667,0.996667,0.996667,0.996667,0.996667,0.996667,0.996667
443,16,299,303,299,0,4,299,0.000000,0.250000,0.989967,0.989967,0.980198,0.989967,0.986667,0.990000,0.986667
443,34,166,161,163,5,0,161,0.000000,0.000000,0.906832,0.879518,0.906832,0.895706,0.486667,0.486667,0.486667
443,90,299,301,299,0,2,299,0.000000,1.000000,0.993311,0.993311,0.993355,0.993311,0.990000,0.996667,0.990000
443,76,298,300,299,1,3,297,1.000000,0.333333,1.000000,1.000000,0.993333,0.996656,0.993333,0.993333,0.993333
443,33,306,313,307,0,7,306,0.000000,0.000000,0.980392,0.980392,0.958466,0.977199,1.000000,1.000000,1.000000
443,85,301,303,301,0,2,301,0.000000,0.500000,0.993355,0.993355,0.990099,0.993355,0.996667,1.000000,0.996667
443,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
443,87,301,303,302,2,4,299,1.000000,0.500000,0.969900,0.970100,0.963696,0.970199,0.973333,0.973333,0.976667
444,23,300,300,300,1,1,299,1.000000,0.000000,0.996656,0.996667,0.993333,0.996667,0.996667,0.993333,0.996667
444,17,298,313,299,0,15,298,0.000000,0.600000,0.973154,0.973154,0.955272,0.973244,0.966667,0.996667,0.970000
444,36,298,300,298,1,3,297,1.000000,0.666667,1.000000,1.000000,0.996667,1.000000,0.993333,0.996667,0.993333
444,25,299,297,299,2,0,297,1.000000,0.000000,0.993266,0.993311,0.993266,0.993311,0.990000,0.983333,0.990000
444,62,299,301,299,0,2,299,0.000000,0.500000,0.986622,0.986622,0.983389,0.986622,0.983333,0.986667,0.983333
444,6,302,303,302,2,3,300,0.000000,0.000000,0.996667,0.990066,0.986799,0.990066,0.996667,0.996667,0.996667
444,7,302,304,303,0,2,302,0.000000,0.500000,0.986755,0.986755,0.983553,0.983498,0.993333,0.996667,0.993333
444,89,304,308,306,1,5,303,0.000000,0.800000,0.976898,0.973684,0.974026,0.970588,0.986667,1.000000,0.990000
444,51,306,319,309,0,13,306,0.000000,0.230769,0.970588,0.970588,0.940439,0.967638,0.990000,1.000000,0.996667
444,69,315,323,317,0,8,315,0.000000,0.375000,0.942857,0.942857,0.928793,0.940063,0.990000,1.000000,0.993333
445,43,298,297,297,3,2,295,0.333333,1.000000,1.000000,0.993289,1.000000,0.996633,0.986667,0.990000,0.986667
445,17,297,302,302,1,6,296,1.000000,1.000000,0.966216,0.966330,0.966887,0.966887,0.956667,0.973333,0.973333
445,81,300,302,301,1,3,299,0.000000,0.333333,0.973244,0.970000,0.966887,0.970100,0.970000,0.973333,0.973333
445,41,298,304,301,4,10,294,1.000000,0.200000,0.986395,0.986577,0.960526,0.983389,0.980000,0.973333,0.986667
445,63,305,305,305,1,1,304,0.000000,0.000000,0.973684,0.970492,0.970492,0.970492,0.986667,0.986667,0.986667
445,39,302,311,304,0,9,302,0.000000,0.666667,0.970199,0.970199,0.961415,0.970395,0.976667,0.996667,0.983333
445,30,302,312,307,1,11,301,0.000000,0.454545,0.976744,0.973510,0.958333,0.967427,0.980000,0.996667,0.990000
445,59,304,302,304,5,3,299,0.400000,0.333333,0.993311,0.983553,0.986755,0.983553,0.996667,0.993333,0.996667
445,1,300,299,300,1,0,299,0.000000,0.000000,0.996656,0.993333,0.996656,0.993333,0.993333,0.993333,0.993333
445,11,304,307,305,0,3,304,0.000000,1.000000,0.970395,0.970395,0.970684,0.970492,0.983333,0.993333,0.986667
446,31,300,301,301,3,4,297,0.666667,1.000000,0.986532,0.983333,0.986711,0.983389,0.983333,0.990000,0.986667
446,73,301,303,302,1,3,300,1.000000,0.333333,0.993333,0.993355,0.986799,0.993377,0.996667,0.996667,1.000000
446,83,299,298,300,2,1,297,1.000000,1.000000,0.993266,0.993311,0.993289,0.993333,0.990000,0.986667,0.993333
446,20,306,312,308,0,6,306,0.000000,0.333333,0.967320,0.967320,0.955128,0.961039,0.986667,0.993333,0.986667
446,50,314,318,315,1,5,313,0.000000,0.400000,0.948882,0.945860,0.940252,0.946032,0.990000,0.996667,0.993333
446,75,302,304,302,0,2,302,0.000000,1.000000,0.986755,0.986755,0.986842,0.986755,0.993333,1.000000,0.993333
446,21,296,313,304,1,18,295,0.000000,0.722222,0.972881,0.969595,0.958466,0.970395,0.956667,1.000000,0.983333
446,98,301,303,302,1,3,300,1.000000,0.333333,0.970000,0.970100,0.963696,0.970199,0.973333,0.973333,0.976667
446,4,300,302,300,0,2,300,0.000000,1.000000,0.990000,0.990000,0.990066,0.990000,0.990000,0.996667,0.990000
446,16,297,301,299,0,4,297,0.000000,1.000000,0.989899,0.989899,0.990033,0.989967,0.980000,0.993333,0.986667
447,66,298,301,300,0,3,298,0.000000,0.666667,0.993289,0.993289,0.990033,0.993333,0.986667,0.993333,0.993333
447,86,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
447,11,299,307,303,1,9,298,1.000000,0.777778,0.976510,0.976589,0.970684,0.976898,0.973333,0.993333,0.986667
447,17,299,307,302,2,10,297,1.000000,0.800000,0.962963,0.963211,0.957655,0.960265,0.960000,0.980000,0.966667
447,87,301,301,302,5,5,296,0.400000,0.800000,0.976351,0.966777,0.973422,0.963576,0.970000,0.976667,0.970000
447,50,312,321,314,0,9,312,0.000000,0.444444,0.948718,0.948718,0.934579,0.945860,0.986667,1.000000,0.990000
447,7,302,302,302,0,0,302,0.000000,0.000000,0.983444,0.983444,0.983444,0.983444,0.990000,0.990000,0.990000
447,59,302,304,303,1,3,301,0.000000,0.666667,0.986711,0.983444,0.983553,0.980198,0.990000,0.996667,0.990000
447,55,297,301,297,5,9,292,0.800000,0.888889,0.972603,0.969697,0.970100,0.969697,0.960000,0.973333,0.960000
447,34,166,165,167,2,1,164,0.000000,0.000000,0.890244,0.879518,0.884848,0.874251,0.486667,0.486667,0.486667
448,76,297,301,297,0,4,297,0.000000,0.500000,1.000000,1.000000,0.993355,1.000000,0.990000,0.996667,0.990000
448,56,301,303,304,3,5,298,0.000000,0.800000,0.986577,0.976744,0.983498,0.976974,0.980000,0.993333,0.990000
448,43,298,297,298,2,1,296,0.500000,1.000000,1.000000,0.996644,1.000000,1.000000,0.990000,0.990000,0.993333
448,6,300,302,301,1,3,299,1.000000,0.000000,0.996656,0.996667,0.986755,0.993355,0.996667,0.993333,0.996667
448,24,306,308,307,2,4,304,0.500000,0.750000,0.960526,0.957516,0.957792,0.960912,0.976667,0.983333,0.983333
448,58,303,305,303,1,3,302,1.000000,0.333333,0.983444,0.983498,0.977049,0.983498,0.993333,0.993333,0.993333
448,9,300,301,300,0,1,300,0.000000,0.000000,1.000000,1.000000,0.996678,1.000000,1.000000,1.000000,1.000000
448,21,299,312,303,0,13,299,0.000000,0.615385,0.973244,0.973244,0.958333,0.973597,0.970000,0.996667,0.983333
448,28,300,293,301,10,3,290,0.700000,1.000000,0.986207,0.976667,0.986348,0.980066,0.976667,0.963333,0.983333
448,36,298,299,298,0,1,298,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.993333,0.996667,0.993333
449,90,300,301,301,0,1,300,0.000000,1.000000,0.993333,0.993333,0.993355,0.993355,0.993333,0.996667,0.996667
449,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
449,40,323,325,324,1,3,322,0.000000,0.333333,0.928571,0.925697,0.923077,0.922840,0.996667,1.000000,0.996667
449,82,298,300,298,0,2,298,0.000000,0.500000,0.996644,0.996644,0.993333,0.996644,0.990000,0.993333,0.990000
449,26,304,308,305,4,8,300,0.500000,0.250000,0.986667,0.980263,0.967532,0.980328,0.993333,0.993333,0.996667
449,45,299,302,299,2,5,297,1.000000,0.800000,0.979798,0.979933,0.976821,0.979933,0.976667,0.983333,0.976667
449,64,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
449,92,297,299,297,0,2,297,0.000000,1.000000,0.993266,0.993266,0.993311,0.993266,0.983333,0.990000,0.983333
449,83,297,300,297,1,4,296,0.000000,0.750000,0.993243,0.989899,0.990000,0.989899,0.980000,0.990000,0.980000
449,44,306,312,309,0,6,306,0.000000,0.333333,0.970588,0.970588,0.958333,0.967638,0.990000,0.996667,0.996667
450,72,318,328,328,2,12,316,0.000000,0.416667,0.933544,0.927673,0.914634,0.914634,0.983333,1.000000,1.000000
450,1,299,300,300,1,2,298,0.000000,1.000000,0.996644,0.993311,0.996667,0.993333,0.990000,0.996667,0.993333
450,68,303,304,303,1,2,302,1.000000,0.000000,0.986755,0.986799,0.980263,0.986799,0.996667,0.993333,0.996667
450,99,312,322,313,0,10,312,0.000000,0.100000,0.958333,0.958333,0.931677,0.955272,0.996667,1.000000,0.996667
450,95,306,308,310,4,6,302,0.500000,0.833333,0.963576,0.957516,0.961039,0.954839,0.976667,0.986667,0.986667
450,22,301,303,301,0,2,301,0.000000,0.000000,0.993355,0.993355,0.986799,0.993355,0.996667,0.996667,0.996667
450,15,302,311,307,2,11,300,0.500000,0.363636,0.980000,0.976821,0.958199,0.967427,0.983333,0.993333,0.990000
450,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
450,16,296,299,297,0,3,296,0.000000,1.000000,0.989865,0.989865,0.989967,0.989899,0.976667,0.986667,0.980000
450,63,301,306,301,1,6,300,0.000000,0.333333,0.976667,0.973422,0.964052,0.973422,0.976667,0.983333,0.976667
451,4,300,303,301,0,3,300,0.000000,0.666667,0.990000,0.990000,0.986799,0.990033,0.990000,0.996667,0.993333
451,63,301,304,303,1,4,300,1.000000,0.250000,0.980000,0.980066,0.970395,0.976898,0.983333,0.983333,0.986667
451,84,303,303,303,1,1,302,0.000000,0.000000,0.980132,0.976898,0.976898,0.976898,0.986667,0.986667,0.986667
